connection_id,changelog_id,field,field_type,field_id,from_value,from_string,to_value,to_string,_raw_data_params,_raw_data_table,_raw_data_id,_raw_data_remark
2,63975,RemoteIssueLink,freshrelease,,,,19957,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204717,
2,64000,RemoteIssueLink,freshrelease,,,,19982,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204541,
2,64035,RemoteIssueLink,freshrelease,,19957,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",19957,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204718,
2,64089,RemoteIssueLink,freshrelease,,19982,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",19982,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204542,
2,64119,RemoteIssueLink,freshrelease,,,,20030,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204719,
2,64144,RemoteIssueLink,freshrelease,,,,20055,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204543,
2,64191,RemoteIssueLink,freshrelease,,20030,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",20030,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204720,
2,64207,RemoteIssueLink,freshrelease,,20055,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",20055,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204544,
2,64304,RemoteIssueLink,freshrelease,,,,20140,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204545,
2,64315,RemoteIssueLink,freshrelease,,,,20152,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204721,
2,64403,RemoteIssueLink,freshrelease,,20152,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",20152,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204722,
2,64428,RemoteIssueLink,freshrelease,,20140,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",20140,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204546,
2,64620,RemoteIssueLink,freshrelease,,20140,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",20140,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204547,
2,64629,RemoteIssueLink,freshrelease,,20152,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",20152,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204723,
2,64658,RemoteIssueLink,freshrelease,,,,20196,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204724,
2,64698,RemoteIssueLink,freshrelease,,,,20236,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204548,
2,64777,RemoteIssueLink,freshrelease,,20196,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",20196,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204725,
2,64798,RemoteIssueLink,freshrelease,,20236,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",20236,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204549,
2,64873,RemoteIssueLink,freshrelease,,20196,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",20196,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204726,
2,64881,RemoteIssueLink,freshrelease,,20236,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",20236,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204550,
2,65061,RemoteIssueLink,freshrelease,,,,20284,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204727,
2,65094,RemoteIssueLink,freshrelease,,,,20317,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204551,
2,65133,RemoteIssueLink,freshrelease,,,,20356,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204728,
2,65188,RemoteIssueLink,freshrelease,,,,20411,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204552,
2,65199,RemoteIssueLink,freshrelease,,20356,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",20356,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204729,
2,65232,RemoteIssueLink,freshrelease,,20411,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",20411,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204553,
2,65375,RemoteIssueLink,freshrelease,,,,20476,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204730,
2,65399,RemoteIssueLink,freshrelease,,,,20500,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204554,
2,65445,RemoteIssueLink,freshrelease,,20476,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",20476,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204731,
2,65486,RemoteIssueLink,freshrelease,,20500,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",20500,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204555,
2,65588,RemoteIssueLink,freshrelease,,,,20534,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204732,
2,65614,RemoteIssueLink,freshrelease,,,,20560,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204556,
2,65693,RemoteIssueLink,freshrelease,,,,20625,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204557,
2,65741,RemoteIssueLink,freshrelease,,,,20673,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204733,
2,65810,RemoteIssueLink,freshrelease,,20625,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",20625,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204558,
2,65845,RemoteIssueLink,freshrelease,,20673,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",20673,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204734,
2,65950,RemoteIssueLink,freshrelease,,,,20742,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204735,
2,65970,RemoteIssueLink,freshrelease,,,,20762,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204559,
2,66007,RemoteIssueLink,freshrelease,,,,20790,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204736,
2,66063,RemoteIssueLink,freshrelease,,,,20846,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204560,
2,66112,RemoteIssueLink,freshrelease,,,,20892,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204561,
2,66131,RemoteIssueLink,freshrelease,,,,20910,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204737,
2,66319,RemoteIssueLink,freshrelease,,20892,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",20892,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204562,
2,66330,RemoteIssueLink,freshrelease,,20910,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",20910,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204738,
2,66453,RemoteIssueLink,freshrelease,,20910,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",20910,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204739,
2,66458,RemoteIssueLink,freshrelease,,20892,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",20892,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204563,
2,66758,RemoteIssueLink,freshrelease,,20892,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",20892,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204564,
2,66783,RemoteIssueLink,freshrelease,,20910,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",20910,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204740,
2,67187,RemoteIssueLink,freshrelease,,,,21065,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204741,
2,67197,RemoteIssueLink,freshrelease,,,,21075,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204565,
2,67254,RemoteIssueLink,freshrelease,,,,21132,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204742,
2,67282,RemoteIssueLink,freshrelease,,,,21160,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204566,
2,67470,RemoteIssueLink,freshrelease,,21132,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",21132,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204743,
2,67495,RemoteIssueLink,freshrelease,,21160,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",21160,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204567,
2,67639,RemoteIssueLink,freshrelease,,,,21228,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204568,
2,67671,RemoteIssueLink,freshrelease,,,,21260,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204744,
2,67681,RemoteIssueLink,freshrelease,,,,21268,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204745,
2,67721,RemoteIssueLink,freshrelease,,,,21308,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204569,
2,67800,RemoteIssueLink,freshrelease,,,,21374,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204570,
2,67827,RemoteIssueLink,freshrelease,,,,21401,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204746,
2,67882,RemoteIssueLink,freshrelease,,21401,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",21401,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204747,
2,67902,RemoteIssueLink,freshrelease,,21374,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",21374,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204571,
2,67936,RemoteIssueLink,freshrelease,,21401,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",21401,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204748,
2,67965,RemoteIssueLink,freshrelease,,21374,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",21374,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204572,
2,68031,RemoteIssueLink,freshrelease,,,,21447,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204573,
2,68044,RemoteIssueLink,freshrelease,,,,21460,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204749,
2,68108,RemoteIssueLink,freshrelease,,21460,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",21460,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204750,
2,68127,RemoteIssueLink,freshrelease,,21447,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",21447,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204574,
2,68209,RemoteIssueLink,freshrelease,,,,21535,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204575,
2,68254,RemoteIssueLink,freshrelease,,,,21580,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204751,
2,68344,RemoteIssueLink,freshrelease,,21580,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",21580,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204752,
2,68355,RemoteIssueLink,freshrelease,,21535,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",21535,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204576,
2,68580,RemoteIssueLink,freshrelease,,,,21631,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204753,
2,68607,RemoteIssueLink,freshrelease,,,,21658,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204577,
2,68685,RemoteIssueLink,freshrelease,,21631,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",21631,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204754,
2,68706,RemoteIssueLink,freshrelease,,21658,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""",21658,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204578,
2,68878,RemoteIssueLink,freshrelease,,21631,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",21631,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204755,
2,68927,RemoteIssueLink,freshrelease,,,,21731,"这个事务链接到 ""Commit - feat(SprintWorkloadPage): update TeamMembersWorkload (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204579,
2,68956,RemoteIssueLink,freshrelease,,,,21760,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204756,
2,69111,RemoteIssueLink,freshrelease,,21760,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",21760,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204757,
2,69230,RemoteIssueLink,freshrelease,,21631,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",21631,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204758,
2,69241,RemoteIssueLink,freshrelease,,21760,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""",21760,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204759,
2,69364,RemoteIssueLink,freshrelease,,,,21874,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204760,
2,69646,RemoteIssueLink,freshrelease,,,,22105,"这个事务链接到 ""Commit - fix(SprintQualityPage): WorkloadCharts data range issue (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204761,
2,78079,description,freshrelease,,,,"{""id"":""ari:cloud:freshrelease:b696e399-4a1d-4ef6-a6e8-d4243f3b59f6:issuefieldvalue/13954/description"",""version"":""1""}",[https://merico.feishu.cn/docs/doccnSWrabVVRZc8DS2dTiNbHJf#92R593|https://merico.feishu.cn/docs/doccnSWrabVVRZc8DS2dTiNbHJf#92R593],"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204583,
2,78081,Link,freshrelease,,,,EE-3330,This issue relates to EE-3330,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204584,
2,78089,Sprint,custom,,,,38,EE Sprint 28,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204585,
2,78339,status,freshrelease,,1,Open,10074,开发中,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204586,
2,78340,RemoteIssueLink,freshrelease,,,,26296,"这个事务链接到 ""Commit - EE-3394 EE-3396 每日贡献者统计 (网页链接)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issue_changelogs,204587,
